class,mean,med,std,skew,kurt,contr,homog,dissi,energ
63,89.29,84.5,20.43981164296775,0.05752967496450756,0.8946850634985813,119.15555555555557,0.06864384513874207,8.933333333333334,0.08012336167697753
63,90.49,81.0,26.7919745446281,0.4473331420413498,1.0730522306360049,155.75555555555556,0.09006039077637189,9.955555555555556,0.07817359599705716
63,102.17,88.5,35.19433335069724,1.3158611915458236,1.3651144999387579,83.73333333333335,0.1308217227585324,6.977777777777779,0.07817359599705716
63,72.65,73.0,7.902373061302535,-0.2896616816398727,0.22027638782664044,80.7,0.14623569510310852,7.211111111111111,0.08351831321318282
63,66.8,66.5,5.984981202978001,0.18557051028453353,0.40917609257687393,45.75555555555556,0.16661880731694062,5.355555555555557,0.09026709338484402
63,75.49,68.0,29.740038668434845,8.931047658578088,2.957179202960524,199.1222222222222,0.09833095429798448,10.344444444444445,0.07934920476158722
63,74.54,74.0,10.181768019356953,1.8604034128953968,1.0030242016057997,120.1888888888889,0.14502126270600887,8.18888888888889,0.08534606386520675
63,70.63,70.5,9.950532649059546,-0.3464347809074182,0.19100575996815772,82.6,0.13951072264041325,7.088888888888889,0.0816496580927726
63,73.65,71.0,14.210823339975764,-0.5916171063052662,0.5630270716284228,263.3333333333333,0.060118550774814955,12.666666666666668,0.08050764858994132
63,64.4,63.0,8.37137981458254,1.2950395243009938,0.7452618327203206,56.277777777777786,0.20364342675331942,5.5,0.08748897637790902
63,80.16,78.0,13.470501104264828,4.414029536342929,1.6921772148807832,81.26666666666667,0.10724156780630223,7.177777777777778,0.08642416214502248
63,72.28,69.0,13.688009351253383,1.29961371109595,1.1073095937952713,166.17777777777778,0.10728334919093277,9.577777777777778,0.07973722274670736
63,73.86,69.0,17.6011476898525,4.527315151870491,1.932536787710829,326.96666666666675,0.11404140975632834,11.233333333333336,0.0842541716005728
63,69.74,68.5,9.58918140406156,0.22742199231259708,0.6657234101705553,124.22222222222224,0.1355341723894062,8.222222222222225,0.09026709338484402
63,66.34,64.5,10.541555862395265,3.814761059962546,1.5334103622935384,49.97777777777779,0.15798787337298886,5.622222222222222,0.08642416214502248
63,93.29,80.5,31.26860885936565,1.4221541611052748,1.4490971321148685,238.8,0.1254008392933793,11.244444444444445,0.07973722274670735
63,72.95,72.0,11.024858275733072,2.631307907269684,1.3954036614054837,126.83333333333334,0.13836152160962453,7.633333333333333,0.08713548411865624
63,72.67,71.0,13.124827617915598,4.273815084783517,1.7499089968141772,174.33333333333337,0.090184093189139,9.355555555555556,0.08606629658238704
63,69.99,67.0,16.15332473517449,4.087105816492997,1.820594667596213,199.20000000000005,0.10238588536512744,9.822222222222225,0.08050764858994135
63,99.12,75.0,47.931259111356546,0.040988370224994686,1.1263892089037784,753.2444444444446,0.09317696296160896,14.711111111111116,0.08050764858994135
63,108.52,75.0,65.50442427805928,-0.12846268608166556,1.1987640658731509,1683.2333333333336,0.12148512387436469,22.655555555555555,0.08240220541217404
63,78.31,76.5,11.58248246275383,3.6444886058596317,1.4890106047569753,167.22222222222226,0.10767170295109378,9.08888888888889,0.08314794192830982
63,78.26,74.0,13.779419436246215,2.349489931396187,1.4019026402283963,131.62222222222223,0.13581918984745908,9.044444444444444,0.08388704928078611
63,78.64,75.0,13.164740787421527,1.2521233461618886,1.19996410299697,108.42222222222225,0.10510817786232451,7.800000000000002,0.08050764858994135
63,83.66,78.0,18.53764817877392,5.761817461103416,2.03433693782025,191.3,0.11413734957928487,10.322222222222223,0.0812707713240433
63,85.11,81.5,27.927726366462412,3.2820918660646363,0.3928209289763302,827.0,0.06344183604775167,15.000000000000002,0.07777777777777778
63,74.19,71.0,12.693065035679917,1.7019763526225802,1.428169437630261,145.6555555555556,0.14555715110600015,8.255555555555556,0.08923543557893897
63,78.09,74.0,16.469423183584784,2.6172604181014005,1.5743144876732071,303.25555555555565,0.09576286776997986,11.966666666666669,0.08127077132404331
63,111.4,99.0,41.96331731405419,-0.5073273724287324,0.7754875540176394,262.7666666666667,0.04697806475099769,13.055555555555557,0.07617394000445604
63,80.5,78.5,12.681088281373961,3.9546907687548956,1.668528624214044,69.19999999999999,0.15759307758498367,6.133333333333334,0.08498365855987976
63,74.35,72.5,10.434917345144617,0.09295319106742905,0.6531370435188913,102.45555555555556,0.09909251868867328,7.944444444444445,0.08012336167697755
255,81.12,76.0,14.643961212732025,1.0128131595667034,1.1865995734473231,89.74444444444444,0.1160679917009203,7.544444444444444,0.08425417160057279
255,120.4,107.5,36.988376552641505,-0.22988712719779825,0.7847831286483008,425.3777777777778,0.07246820799486632,14.622222222222224,0.0812707713240433
255,153.49,156.5,34.31020110695943,-0.2923725048897916,-0.7550592239604543,817.5666666666667,0.048353429698944544,23.077777777777776,0.07617394000445604
255,147.8,146.0,21.079848196796867,-0.947065421771212,-0.06122701703700317,366.0333333333333,0.08254331109063104,13.700000000000001,0.07934920476158722
255,164.1,168.0,18.65288181488319,1.2522264808613874,-1.220228886951719,135.3888888888889,0.10454873927111309,9.144444444444444,0.07895928001973275
255,165.2,163.5,15.768322675541619,-0.4975210317874392,0.4253922338947596,256.26666666666665,0.10722995240606484,12.533333333333335,0.07737993487324511
63,77.34,75.0,10.899743116239025,1.1947109579299253,1.0393399443904001,40.47777777777779,0.24232199833531018,4.811111111111113,0.09329364235414815
63,71.74,71.0,8.619303916210404,0.17505806674895164,0.5591728482828405,61.766666666666666,0.10223743558758097,6.722222222222223,0.08642416214502248
63,76.71,74.5,15.070696732400929,12.316710226322341,2.673239689135974,197.16666666666669,0.10753309807418396,10.500000000000002,0.07817359599705717
63,76.75,78.0,10.621087514939324,-0.40765459664628834,0.05188987652888428,108.0888888888889,0.13495180319819777,7.933333333333333,0.08678055195451839
63,74.29,72.0,13.481316701272174,2.4492801883778172,1.4353456631281394,196.60000000000005,0.11607434247135201,10.044444444444446,0.08606629658238706
63,65.26,64.0,7.919116112294351,1.8899279026866767,1.1247616470835935,70.2,0.12782017491912784,6.4,0.09060836905722272
63,70.13,68.5,11.016946037809207,1.2443417523249956,1.1586281815047934,98.17777777777779,0.1229928440862362,7.488888888888889,0.08314794192830981
63,79.05,75.5,15.051494942363696,2.321536269225245,1.4801253696634853,85.98888888888891,0.15895158814255897,6.677777777777778,0.08819171036881969
63,75.09,70.5,14.551353888899822,1.5966798224658083,1.446591688272596,226.54444444444445,0.11896134696449989,10.833333333333332,0.08570693678078618
63,71.05,68.0,12.766655787636793,2.7994383166934496,1.4734207640616817,120.86666666666667,0.1289043761752212,7.488888888888889,0.09493337494797258
63,76.36,68.0,21.414256933174215,0.8026323384404819,1.057979243378714,418.9222222222223,0.10471147139603679,14.85555555555556,0.08127077132404331
63,67.64,67.0,9.109906695460717,0.7490760786244799,0.7315222626620025,77.1,0.13456554985093466,6.9,0.08854098583616238
63,80.56,75.0,18.737833385960077,4.742988830147164,1.9648636940720179,110.94444444444446,0.13743258572974354,7.5888888888888895,0.08570693678078617
63,70.92,69.0,9.299118237768567,1.1025991968758628,0.7006770243690787,76.28888888888889,0.12498338202563468,7.155555555555556,0.08606629658238704
63,70.84,69.0,9.503388869240277,5.361178955310475,1.7245803508520996,71.16666666666666,0.18765191408923712,5.833333333333334,0.0909483641319161
63,74.77,72.0,18.157012419448304,4.421972513401343,2.000460573047274,448.3222222222223,0.10058203944741818,13.944444444444446,0.08314794192830982
63,68.15,67.0,9.990370363505049,1.3079034178089586,0.9811248842853009,82.64444444444446,0.13964876904084916,6.711111111111112,0.0867805519545184
63,66.26,65.0,8.219026706368584,0.012505597039048855,0.4996831176281494,63.46666666666667,0.12479060311335202,6.377777777777778,0.08570693678078618
63,95.46,83.0,36.24428782580781,0.5292245806739753,1.3071935676620245,73.8777777777778,0.11023092483109945,7.033333333333333,0.07973722274670735
63,73.92,73.0,9.452703317041111,0.7087078088561047,0.8811463835086523,76.6,0.146144967449339,6.688888888888889,0.08642416214502248
63,71.07,68.0,11.400223682016069,3.9856646898672476,1.7566429263440275,196.65555555555557,0.12785385552626,9.188888888888888,0.08570693678078618
63,73.4,71.0,13.649908424601243,4.995686170655028,1.8940529731643054,232.11111111111117,0.11498874590933608,10.000000000000002,0.08784104611578833
63,68.91,67.0,12.51966053852899,2.381508047792982,1.1967511418872896,150.11111111111111,0.0886581644753538,9.68888888888889,0.07973722274670736
63,67.44,66.0,12.404289580624921,0.9761310551897302,0.8513927948811091,126.56666666666666,0.13492569996542314,8.61111111111111,0.08240220541217404
63,100.36,71.0,67.91737921916598,0.8407003101635295,1.5556847591924239,2604.0333333333333,0.166005707583342,25.23333333333333,0.10153148268053926
63,74.6,73.0,9.216289925995166,1.321594450609859,0.9380714035977942,74.66666666666667,0.138069539146783,6.844444444444445,0.08642416214502248
63,104.48,89.0,40.157310666925895,-0.22070735595207136,1.0386754438116363,515.9444444444445,0.07765903133598534,16.122222222222224,0.07737993487324511
63,81.25,72.0,22.8027958812072,2.572773200366793,1.6284208894010697,471.6111111111112,0.0993615142506035,14.67777777777778,0.07817359599705717
63,78.92,75.0,19.37507677404144,2.2376816198845537,1.6300452159987673,235.33333333333337,0.14712262663437528,9.888888888888891,0.08958064164776168
63,83.38,80.5,14.805931243930589,0.013561181982961301,0.5552713698895587,170.2777777777778,0.12071615081701789,9.855555555555558,0.07737993487324513
63,74.01,73.0,11.408325906985652,6.7264506065436755,1.7308718515263264,153.2222222222222,0.07818725362043957,9.11111111111111,0.08425417160057277
63,80.96,73.5,21.197603638147402,2.289779665415886,1.6079733130372278,320.9444444444445,0.08092142739649105,12.055555555555557,0.07895928001973276
63,78.2,71.0,19.0730175903028,2.1127095165214422,1.5398465345366505,461.83333333333337,0.09765645482459717,13.611111111111112,0.08202679477907446
255,94.43,91.0,24.283432623910485,0.04487805330233785,0.8107093933654176,52.400000000000006,0.17676723115423534,5.6000000000000005,0.0888888888888889
63,76.18,75.0,9.038119273388684,0.4330065231573652,0.6649889654256439,71.9111111111111,0.14439231797229235,6.466666666666667,0.09525793444156803
63,83.93,83.5,17.349498551831402,-0.3792460291281241,0.3504597166832051,186.08888888888887,0.09221478292080891,10.622222222222222,0.07856742013183862
255,94.82,89.5,27.30435130157829,0.6414847660814575,1.0331881678853718,284.0333333333333,0.1108273976056009,11.522222222222222,0.07973722274670736
255,122.37,127.5,38.20959434487626,-1.5651172770411907,-0.09590342782357306,420.03333333333336,0.07560252793754133,14.788888888888888,0.07856742013183861
255,170.49,171.5,22.616142465062428,-0.08911942970200526,-0.29032491142586203,260.5333333333334,0.06589873189076598,12.155555555555559,0.07617394000445607
255,121.33,125.0,41.553352451998386,-1.5844761367524856,-0.005945140941056518,734.0444444444445,0.10620215075369534,16.444444444444443,0.0769800358919501
255,132.78,135.0,31.939185963327244,-1.1257403634685224,-0.11795257045620886,338.84444444444443,0.08677458656439548,13.57777777777778,0.08012336167697755
255,148.69,151.0,14.098719800038584,0.5599103469550073,-0.8018321299199956,226.93333333333334,0.0557606673870415,12.4,0.07895928001973275
255,153.94,155.0,15.954196939990432,-0.3662045425680902,-0.1568715038508076,225.8,0.10466108614827449,12.0,0.08164965809277261
255,153.27,151.0,18.300740422179647,-0.48320523842489127,0.09684207932626687,246.20000000000002,0.06398157457303341,12.755555555555556,0.07777777777777778
255,158.89,157.0,13.426760592190506,-0.39570618768085986,0.41855933155656677,198.10000000000002,0.10693770839690458,10.788888888888888,0.08050764858994132
255,160.47,162.0,15.271840098691447,-0.7409084327233377,-0.12271386646754037,198.70000000000002,0.08009153317263043,11.61111111111111,0.07895928001973275
255,163.75,164.5,15.67697355997005,-0.9573232549297082,-0.24159231257305103,203.47777777777776,0.06657491831067666,11.366666666666667,0.07817359599705716
255,146.0,154.0,42.72470011597507,6.639080352916309,-2.6786440621043286,409.8555555555556,0.16571365035533087,10.922222222222222,0.10061539042374908
255,161.61,161.0,12.610229974112288,-0.04939918581490099,-0.043735014532123744,131.15555555555557,0.15055300854225534,8.866666666666667,0.08314794192830981
63,80.86,74.0,24.636160415129623,3.1664810735743165,0.633022109950037,696.4111111111113,0.13708807329460568,12.788888888888888,0.08425417160057279
63,81.39,78.5,13.417074942028162,0.6489600083738503,0.8385286663014447,80.82222222222222,0.11025873467788506,6.977777777777778,0.0812707713240433
63,88.48,78.5,26.115696429542137,1.2561114973522036,1.4775770592429784,57.25555555555556,0.17814360189732653,6.055555555555555,0.08819171036881969
63,70.59,70.0,6.782470051537271,0.5397200063017524,0.6506314839684361,55.111111111111114,0.15209505358341652,5.844444444444444,0.08923543557893895
63,71.16,69.0,9.617400896292095,3.5073943564530543,1.768229405957766,61.54444444444444,0.17329762273434168,5.388888888888889,0.09229582069908972
63,76.41,73.0,12.304547939684742,1.7134982934407041,1.282814844122158,131.96666666666667,0.13409311268860852,8.477777777777778,0.08050764858994133
63,94.94,88.5,24.33878386444154,0.37696703657407804,1.0405366975318155,225.73333333333335,0.06936468377535053,10.911111111111111,0.08012336167697753
63,87.42,81.0,18.820297553439477,2.2014760150240056,1.6270891178058453,103.64444444444445,0.13439731569764332,7.555555555555556,0.08202679477907444
63,75.52,72.0,14.124786724053573,8.982746156325971,2.7640808995683264,241.51111111111112,0.15505842370856343,8.88888888888889,0.08819171036881969
63,77.81,71.5,19.42920224816243,1.9078634689422707,1.4430711018816518,265.3,0.11367926522333298,11.477777777777778,0.08277591347639633
63,69.16,66.0,11.709585816757139,11.243759536245514,3.012445863532739,137.52222222222227,0.17096355953561612,7.344444444444446,0.09060836905722273
63,72.56,68.5,14.373113789294232,0.6317319905825687,1.1825047158344606,207.86666666666667,0.13239545908901332,10.28888888888889,0.08277591347639633
63,101.66,100.5,24.20133054193509,0.5248391979958003,0.6418955640428216,59.56666666666668,0.15841387542900326,5.988888888888889,0.08425417160057277
63,76.14,74.0,10.563162405264817,-0.4619745713123926,0.5540728659915994,164.53333333333336,0.08609162965198998,10.11111111111111,0.08012336167697753
63,80.48,73.5,18.019145373740677,0.9833530668074824,1.2463337283398426,125.35555555555557,0.11654764851921037,8.377777777777778,0.08050764858994132
63,73.97,71.0,15.980897972266764,6.33400468010219,2.4396883380031187,251.38888888888889,0.09754728647993251,9.833333333333332,0.0906083690572227
63,71.01,68.0,15.778780054237398,6.676755698251611,2.385261788319012,140.31111111111116,0.14232165314535253,8.000000000000004,0.08425417160057279
63,69.49,66.5,11.384634381481032,2.8403068855541216,1.5413021210571365,140.83333333333331,0.11518218772513765,8.07777777777778,0.08425417160057279
63,84.04,74.0,24.68032414697992,0.48581863559939586,1.2978856390508149,49.644444444444446,0.2205638399149803,5.111111111111111,0.08923543557893895
63,74.07,72.0,10.28616060539597,-0.36938941900639444,0.5658500412611852,137.93333333333334,0.0977666389239861,9.11111111111111,0.08425417160057279
63,72.07,71.0,10.223751757549673,0.6953137094569244,0.7149276963229463,108.98888888888891,0.1526376482642914,7.966666666666668,0.08498365855987976
63,72.28,71.5,8.446395680999084,-0.2084898542951552,0.5458054386881164,57.71111111111112,0.14387504494201542,6.0,0.08570693678078618
63,77.07,72.0,23.395407669027698,8.986744102924632,2.925126827094646,560.6111111111111,0.16025679096123027,11.966666666666665,0.08606629658238704
63,71.2,67.0,13.891724155050012,2.7673882770153106,1.6565512930522477,106.95555555555558,0.11133468268317212,7.68888888888889,0.08461970117626566
63,64.89,65.0,6.046312926073211,0.006736490771984904,0.3657041889872148,34.17777777777778,0.2013630600525772,4.6000000000000005,0.08992452253465914
63,84.79,72.5,31.307920723037483,3.641016971688935,1.940453161242213,212.82222222222225,0.09007774775142208,10.57777777777778,0.08202679477907444
63,94.0,79.0,37.564611005572786,3.4513262310379673,2.0864262889276923,217.07777777777778,0.14059949098868701,10.477777777777778,0.08388704928078611
63,75.49,75.5,9.166782423511535,2.667985420403996,1.181367680002993,82.4888888888889,0.15261068962269314,6.533333333333333,0.08351831321318283
63,75.6,73.0,13.658696863171098,1.42827515931672,1.229133188994094,181.83333333333331,0.13427948455285393,9.855555555555556,0.08923543557893895
63,74.18,70.5,18.745335419778435,2.513423900920536,1.401736037796964,379.27777777777777,0.06916039505533267,13.544444444444444,0.07856742013183861
63,67.84,65.5,9.890116278386214,4.2194160137525465,1.5039087656669448,97.55555555555554,0.14042433714580116,7.2666666666666675,0.08606629658238704
63,71.09,67.0,15.35649374043437,0.346186421643234,0.9952227909092393,297.0888888888889,0.09023911913977524,12.911111111111111,0.07817359599705716
63,123.13,91.5,58.57758188932008,-1.128119329808421,0.60271956561492,974.6555555555557,0.10983433075038175,16.677777777777777,0.07777777777777778
63,87.16,67.5,54.12258678222984,4.040661662708838,2.2953196020620177,1453.3444444444444,0.16219825703340363,19.344444444444445,0.08713548411865622
63,80.37,74.0,19.68941593851885,1.0533224325951007,1.3185938896172469,264.53333333333336,0.10807262695202467,11.244444444444444,0.08240220541217404
63,89.54,85.0,21.97608700383214,-0.14999937581653988,0.6653157307514123,312.8777777777778,0.07439774017375587,13.5,0.0773799348732451
63,77.51,75.0,13.901435177707373,6.552557692931497,2.4021972122388062,83.95555555555556,0.14860379007255045,7.177777777777778,0.09686442096757052
63,85.63,76.0,28.20874155293001,2.905468314794348,1.7547669967280548,346.52222222222224,0.08498992694996356,13.322222222222223,0.07973722274670735
63,84.29,73.0,31.29322450627292,2.0424829573007957,1.7488515310713357,630.2,0.06911012436422419,16.800000000000004,0.08012336167697753
63,93.64,88.0,23.366865429492247,-0.03337237465270437,0.7450812780956246,538.4777777777779,0.06729301331369145,17.56666666666667,0.07657804862272345
63,114.44,106.5,46.40243959103874,0.9191340484761783,-0.11987748363045107,2295.677777777778,0.07194171067046404,27.255555555555556,0.07817359599705716
63,78.47,75.5,13.396607779583604,1.0479554828254969,1.0997545585031656,170.02222222222224,0.12548817190258654,9.444444444444446,0.08277591347639633
63,77.5,75.0,12.423767544509193,2.3584674186209265,1.4449403881897456,88.62222222222222,0.15595919135608685,6.755555555555556,0.08498365855987974
63,80.16,78.0,13.867025636379273,5.141435685464122,1.9570725851533903,120.65555555555557,0.16142945602956948,7.544444444444444,0.09162456945817024
255,101.63,97.0,25.217317462410627,1.8803865904900663,1.374778824664713,204.31111111111113,0.10632222155980942,10.933333333333334,0.07737993487324511
255,168.18,173.5,32.228676671560684,2.4805755432534893,-1.3761395714354976,507.90000000000003,0.05140092160192321,16.96666666666667,0.0773799348732451
63,107.68,89.0,48.196033031775556,0.24938062840613506,0.8958792049944604,1463.8333333333335,0.0696726272939433,18.07777777777778,0.07777777777777778
63,80.68,79.0,11.681506752127484,-0.5395532613336207,0.4682671518321381,166.62222222222226,0.09497599292228147,9.888888888888891,0.08498365855987977
63,92.01,87.0,18.61692509519228,-0.8757629169149972,0.3991502466751115,334.34444444444443,0.05818306090206395,14.122222222222224,0.0753592220347252
255,105.88,102.0,24.560244298459246,1.1287415117257833,1.0042186544127762,275.52222222222224,0.06524161948518949,13.3,0.0769800358919501
255,139.56,142.0,36.864432723154714,-1.366917639140845,0.00680836447251474,365.64444444444445,0.10937702117248385,14.200000000000003,0.07777777777777778
255,161.85,159.0,23.984317793091385,-0.8696915043297988,0.074333607465097,448.6,0.07377384780447198,16.0,0.07895928001973275
255,119.55,94.0,51.51123663823264,0.2871527826768845,1.147438946062376,899.6666666666667,0.07852592187106128,20.000000000000004,0.0812707713240433
255,119.82,107.5,41.63829487382979,-1.4566481112946104,0.2955071715520122,384.5222222222222,0.03528809082032153,16.18888888888889,0.07777777777777778
255,100.35,93.5,19.395553614166314,0.8219553867424483,1.221187600048511,109.06666666666668,0.10988247528579503,8.177777777777779,0.07973722274670736
255,134.51,138.5,37.9176726606473,-1.2807970343561315,0.08323518187493574,497.5,0.07468960142396161,17.433333333333334,0.07657804862272345
255,163.49,163.0,16.353284073848897,-0.7009045654877073,0.0037889423452313834,236.13333333333333,0.078899823092095,12.666666666666668,0.07737993487324511
255,167.29,169.0,16.885079212132823,-0.7321888539453423,-0.35531861969787865,163.45555555555558,0.07060837813985553,10.611111111111112,0.07895928001973275
255,161.31,163.0,16.877615352886792,-0.07616570017236546,-0.41613096255342086,134.79999999999998,0.08685533082953814,9.044444444444444,0.07973722274670735
255,136.9,139.0,20.863604674168844,-0.6021634673813296,-0.380552646301096,237.46666666666667,0.07778145287259258,12.088888888888889,0.07737993487324511
255,156.47,155.0,13.499225903732405,-0.031912874491614396,0.3989277965253906,177.34444444444446,0.08037195665953885,10.544444444444444,0.07777777777777778
255,153.7,154.0,16.35512152201872,-0.3810792507416694,-0.08624149382692863,354.6222222222222,0.05477625712774189,15.288888888888891,0.07777777777777778
255,170.83,171.5,19.2945873239103,-0.8253175208345818,-0.09166932919606456,203.6777777777778,0.08777204318152607,11.566666666666666,0.08050764858994132
127,147.33,139.5,22.069913910117545,0.34523944368376736,1.09541035270245,109.9,0.1152494588235773,8.233333333333334,0.07934920476158723
255,133.87,133.5,13.42658184349241,0.4030880964593542,-0.5061705546017478,158.85555555555558,0.1082503918325537,9.98888888888889,0.08089010988089466
255,134.54,138.5,27.73172190831287,-0.9367962816200119,-0.28166200731333335,255.57777777777778,0.03353545382977508,13.244444444444444,0.07617394000445604
255,152.43,147.0,23.271121588784673,0.053391362957561306,0.5995810462513549,217.41111111111115,0.07557414030236499,11.58888888888889,0.08642416214502249
63,89.54,76.0,33.86603608336824,2.3622212474465405,1.74517622844469,168.27777777777777,0.09255378997731108,9.944444444444445,0.08314794192830981
63,73.93,72.0,10.736158530871272,1.09873848266784,1.0125669270272495,123.0,0.10858527117489214,8.177777777777777,0.08606629658238704
63,77.04,75.5,9.466699530459389,-0.3917865798218818,0.4314354569195755,62.1,0.1654394110085055,6.055555555555556,0.08748897637790902
63,116.4,109.0,33.20903491521547,-1.0799233539296234,0.47032736583964047,310.76666666666665,0.13299119352919003,12.788888888888888,0.08050764858994132
63,116.92,109.5,37.09816167952261,1.2049703188538148,0.19438281350520983,1206.6,0.07563530102802346,17.31111111111111,0.07576767609436587
63,71.22,69.0,11.289446399181848,4.975221103806183,2.059863643403021,169.51111111111115,0.1695513509116185,8.422222222222224,0.09229582069908975
63,69.78,68.0,9.326928754954656,2.319633582958317,1.4012261645453683,93.9888888888889,0.13956422860692883,7.055555555555555,0.08534606386520675
